"TOACI1","Ridge","Ridge"
"TMSTAMP","RECNBR","BattV_Avg","BattV_Min","PTemp_C_Avg","AirTemp_C_Avg","RH","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS_Geonor_Avg","WS_Geonor_Std","WS_Geonor_Max","WS_Geonor_TMx","T109_C_Avg","Incident_SW_Avg","FluxDensity_Out_Avg","NetRadiation_Avg","NR_Uncor_Avg","Q_Avg","SnowDepth_Avg","Geonor_Depth_Average","Geonor_Depth_StdDev","T1_Depth_Average","T2_Depth_Average","T3_Depth_Average","T1_Depth_StdDev","T2_Depth_StdDev","T3_Depth_StdDev","T1_Freq","T2_Freq","T3_Freq","AirPressure"
"2016-02-19 10:30:00",77,12.1,12.09,13.32,-5.798,86.4,7.526,2.821,14.05,"2016-02-19 10:16:30",5.063,2.061,10.37,"2016-02-19 10:16:00",-5.689,136.1411,-77.77849,31.99853,29.86116,214.8,3.042654,960.6712,0.202,966.6654,947.3002,968.0482,0.205,0.173,0.224,2821.66,2801.68,2828.155,77.49
"2016-02-19 10:45:00",78,12.1,12.09,13.16,-5.741,87.3,7.216,2.183,14.47,"2016-02-19 10:32:45",5.259,1.919,12.07,"2016-02-19 10:32:30",-5.479,228.4096,-140.5161,44.41982,42.58857,212.2,3.048103,960.7441,0.35,966.532,947.3082,968.3924,0.366,0.267,0.402,2821.908,2801.922,2828.529,77.46
"2016-02-19 11:00:00",79,12.1,12.08,13.01,-5.671,87.7,4.806,1.631,8.93,"2016-02-19 10:48:15",3.738,1.315,8.82,"2016-02-19 10:46:45",-5.256,250.7122,-152.026,52.27718,51.75303,214.8,3.043507,960.7009,0.194,966.6035,947.1151,968.3843,0.233,0.161,0.18,2821.267,2801.249,2828.708,77.46
"2016-02-19 11:15:00",80,12.1,12.09,12.84,-5.668,88.8,8.32,2.535,13.83,"2016-02-19 11:06:30",5.463,2.39,11.11,"2016-02-19 11:06:45",-5.386,253.2655,-149.654,52.75106,49.08307,215.2,3.043998,960.6353,0.526,966.5778,947.122,968.2062,0.498,0.482,0.592,2822.273,2800.525,2826.182,77.42
"2016-02-19 11:30:00",81,12.1,12.09,12.69,-5.657,87.4,8.48,2.505,13.51,"2016-02-19 11:27:30",5.654,1.812,10.69,"2016-02-19 11:27:30",-5.433,243.2955,-137.3281,56.28322,52.44758,212.4,3.043536,960.884,0.627,966.9167,947.5602,968.1747,0.653,0.784,0.372,2821.455,2801.796,2828.696,77.43
"2016-02-19 11:45:00",82,12.1,12.09,12.56,-5.446,84.5,7.769,2.637,12.77,"2016-02-19 11:37:45",4.717,2.072,11.27,"2016-02-19 11:38:30",-5.037,330.6481,-188.7003,84.54552,79.52602,213.6,3.047691,960.7672,0.253,966.8283,947.2126,968.2606,0.29,0.242,0.222,2821.363,2800.368,2828.203,77.41
"2016-02-19 12:00:00",83,12.1,12.09,12.44,-4.736,83.1,4.987,2.121,12.5,"2016-02-19 12:00:00",3.283,1.255,6.634,"2016-02-19 11:51:30",-3.71,486.6246,-271.3131,135.4953,133.4033,225.9,3.044986,960.7781,0.177,966.723,947.1375,968.4738,0.168,0.183,0.18,2821.531,2801.153,2828.566,77.41
"2016-02-19 12:15:00",84,12.1,12.08,12.34,-4.877,86.1,7.283,2.587,13.62,"2016-02-19 12:00:15",4.794,2.005,9.19,"2016-02-19 12:00:30",-4.336,443.1333,-239.8955,124.126,117.9247,210.9,3.046816,960.5627,0.395,966.6567,946.8275,968.2042,0.472,0.365,0.336,2821.838,2800.99,2828.332,77.38
"2016-02-19 12:30:00",85,12.1,12.09,12.25,-4.737,82.7,8.62,3.088,14.63,"2016-02-19 12:23:00",5.61,2.681,14.58,"2016-02-19 12:30:00",-4.088,498.8862,-281.433,145.6994,135.3381,211.1,3.047987,960.7224,0.503,966.9967,946.9321,968.2384,0.555,0.438,0.509,2821.519,2800.518,2829.11,77.34
"2016-02-19 12:45:00",86,12.1,12.08,12.17,-4.876,82.2,9.27,3.269,16.13,"2016-02-19 12:32:45",5.297,2.237,11.17,"2016-02-19 12:41:30",-4.585,285.026,-163.5143,78.41022,71.50712,214.1,3.053425,960.7034,0.637,966.5372,947.0513,968.5217,0.664,0.525,0.708,2821.688,2801.164,2828.662,77.35
"2016-02-19 13:00:00",87,12.1,12.08,12.1,-4.975,84.9,7.28,2.366,12.45,"2016-02-19 12:50:15",4.727,2.202,10.58,"2016-02-19 12:50:15",-4.617,291.9344,-168.3702,78.05337,73.90648,229.1,3.044736,960.6636,0.422,966.7261,947.0402,968.2243,0.571,0.388,0.242,2821.925,2801.029,2827.987,77.35
"2016-02-19 13:15:00",88,12.1,12.08,12.05,-4.875,87,7.917,3.481,16.02,"2016-02-19 13:12:45",5.457,3.035,12.93,"2016-02-19 13:12:45",-4.46,340.9322,-195.8127,96.06448,89.73682,230.2,3.051467,960.665,1.114,966.2831,946.8572,968.8547,1.194,1.19,0.94,2822.101,2800.477,2827.824,77.32
"2016-02-19 13:30:00",89,12.1,12.08,12,-5.136,89.5,8.3,3.318,16.87,"2016-02-19 13:16:30",5.166,2.113,10.15,"2016-02-19 13:20:00",-4.839,261.2767,-152.0188,67.07224,62.266,213.6,3.060745,960.9374,0.382,966.9452,947.4259,968.4411,0.236,0.447,0.427,2822.114,2801.843,2828.343,77.33
"2016-02-19 13:45:00",90,12.1,12.08,11.96,-5.015,88,7.611,2.24,11.27,"2016-02-19 13:40:30",5.275,1.815,10.53,"2016-02-19 13:45:00",-4.632,261.3028,-150.1522,71.42729,67.47964,221.3,3.050701,961.0833,0.47,967.123,947.3926,968.7343,0.45,0.484,0.476,2822.19,2802.7,2830.298,77.29
"2016-02-19 14:00:00",91,12.1,12.08,11.76,-4.903,85,8.18,2.817,13.94,"2016-02-19 13:50:30",6.028,2.335,12.18,"2016-02-19 13:50:45",-4.586,279.7924,-154.0767,79.6209,74.2312,211.9,3.051738,961.0995,0.475,967.3851,947.4584,968.4551,0.325,0.664,0.36,2823.066,2801.891,2827.99,77.29
"2016-02-19 14:15:00",92,12.09,12.08,10.52,-4.604,86.5,6.103,2.625,11.86,"2016-02-19 14:03:15",4.426,2.189,9.94,"2016-02-19 14:09:15",-4.226,307.5791,-165.8357,91.90709,88.89343,237.3,3.048162,961.1813,0.122,967.527,947.3717,968.6453,0.103,0.105,0.152,2822.715,2801.706,2828.869,77.31
"2016-02-19 14:30:00",93,12.09,12.08,10.77,-4.271,82.8,6.749,2.279,11.59,"2016-02-19 14:24:45",3.995,2.289,10.79,"2016-02-19 14:24:30",-3.839,282.7793,-153.8529,81.25443,77.77161,255.4,3.051908,961.2258,0.111,967.5417,947.4807,968.6547,0.111,0.114,0.107,2822.623,2801.718,2828.924,77.32
"2016-02-19 14:45:00",94,12.1,12.08,11.21,-4.157,85,6.564,1.982,11.75,"2016-02-19 14:32:30",4.035,1.549,7.967,"2016-02-19 14:44:45",-3.824,297.0708,-157.0444,79.97408,76.63056,264.3,3.047042,961.4114,0.4,967.7932,947.7101,968.7308,0.33,0.527,0.307,2822.699,2802.276,2829.027,77.3
"2016-02-19 15:00:00",95,12.09,12.08,11.65,-4.595,89.5,6.653,2.176,10.95,"2016-02-19 14:54:15",4.451,1.67,9.14,"2016-02-19 14:49:00",-4.431,185.4529,-101.7984,41.20771,39.59388,262.4,3.041955,961.2733,0.136,967.5383,947.614,968.6675,0.151,0.092,0.156,2822.552,2801.902,2828.94,77.3
"2016-02-19 15:15:00",96,12.09,12.08,12.09,-4.662,91.5,5.991,2.027,11.65,"2016-02-19 15:12:30",4.475,1.712,10.31,"2016-02-19 15:12:45",-4.434,175.5016,-99.00393,42.93165,41.69558,271.7,3.041573,961.2181,0.375,967.2132,947.5811,968.8599,0.478,0.201,0.392,2822.168,2801.848,2829.147,77.31
"2016-02-19 15:30:00",97,12.09,12.08,12.53,-4.698,92.2,5.745,2.003,10.15,"2016-02-19 15:21:45",4.014,1.595,8.13,"2016-02-19 15:30:00",-4.439,188.2192,-107.6797,41.40282,40.24334,251.1,3.046278,961.3976,0.151,967.5034,947.7723,968.9172,0.155,0.155,0.143,2822.419,2802.503,2829.666,77.29
"2016-02-19 15:45:00",98,12.09,12.08,12.95,-4.657,91.5,4.748,1.328,7.38,"2016-02-19 15:32:30",3.539,1.298,7.54,"2016-02-19 15:32:30",-4.408,155.8194,-88.39302,39.25987,38.89933,264,3.039422,961.5166,0.165,967.6888,947.9221,968.9388,0.156,0.183,0.156,2822.885,2802.71,2829.066,77.29
"2016-02-19 16:00:00",99,12.1,12.08,13.34,-4.672,94.1,3.769,1.242,7.114,"2016-02-19 15:45:15",3.097,1.025,5.834,"2016-02-19 15:45:15",-4.528,106.1338,-62.07693,16.32458,16.27683,236.9,3.055927,961.5088,0.116,967.7062,947.8853,968.9348,0.103,0.144,0.096,2822.645,2802.207,2829.447,77.31
"2016-02-19 16:15:00",100,12.1,12.08,13.39,-4.596,93.6,3.715,1.01,5.994,"2016-02-19 16:09:45",2.662,0.835,4.927,"2016-02-19 16:04:00",-4.421,123.2328,-74.67356,19.85062,19.82626,178.2,3.064193,961.6439,0.059,967.8254,948.0397,969.0666,0.077,0.042,0.053,2822.909,2802.451,2829.453,77.29
"2016-02-19 16:30:00",101,12.1,12.08,13.24,-4.494,94.6,2.848,1.042,6.634,"2016-02-19 16:29:00",2.034,0.991,6.314,"2016-02-19 16:29:15",-4.253,93.45354,-57.08377,13.17989,13.1694,171.1,3.066858,961.7134,0.088,967.9631,948.0922,969.0847,0.108,0.049,0.095,2822.897,2802.413,2829.54,77.31
"2016-02-19 16:45:00",102,12.1,12.08,13.12,-4.563,95.1,3.626,1.312,6.42,"2016-02-19 16:38:45",2.358,0.927,5.674,"2016-02-19 16:39:00",-4.509,50.78095,-31.46088,3.179091,3.170578,174.3,3.058779,961.7425,0.057,967.9946,948.1198,969.1132,0.055,0.046,0.068,2823.079,2802.534,2829.5,77.31
"2016-02-19 17:00:00",103,12.1,12.08,13.01,-4.521,94.7,3.129,1.327,6.9,"2016-02-19 16:54:00",2.321,1.066,4.767,"2016-02-19 16:59:45",-4.467,41.05017,-25.71315,2.350048,2.354255,171,3.058984,961.7612,0.126,967.9715,948.1226,969.1896,0.141,0.117,0.12,2822.739,2802.194,2829.857,77.3
"2016-02-19 17:15:00",104,12.1,12.08,12.89,-4.479,95.5,3.558,1.403,7.167,"2016-02-19 17:11:00",2.43,1.096,5.087,"2016-02-19 17:11:30",-4.49,27.86896,-17.61145,0.09024395,0.09020136,171.3,3.063584,961.8516,0.163,968.0921,948.2029,969.2599,0.128,0.126,0.218,2822.832,2802.506,2829.638,77.31
"2016-02-19 17:30:00",105,12.1,12.08,12.76,-4.477,95.1,3.488,1.612,8.18,"2016-02-19 17:20:45",2.436,0.987,5.514,"2016-02-19 17:29:45",-4.478,20.56808,-13.31148,-1.199809,-1.190658,173.8,3.066029,961.9754,0.173,968.2502,948.3423,969.3338,0.134,0.142,0.227,2823.521,2802.612,2829.536,77.3
"2016-02-19 17:45:00",106,12.1,12.08,12.65,-4.369,94.1,4.235,1.05,6.047,"2016-02-19 17:34:45",3.031,0.873,5.567,"2016-02-19 17:34:30",-4.4,15.15129,-9.841905,-2.102194,-2.092671,174.6,3.066113,962.061,0.111,968.3006,948.4237,969.4588,0.117,0.07,0.135,2823.397,2802.869,2830.222,77.29
"2016-02-19 18:00:00",107,12.1,12.08,12.55,-4.352,95.1,3.855,1.013,5.78,"2016-02-19 17:57:30",2.924,0.936,4.874,"2016-02-19 17:57:30",-4.434,8.145737,-5.411964,-2.448961,-2.444457,176.7,3.066691,962.2632,0.108,968.4857,948.623,969.6808,0.147,0.096,0.066,2823.721,2803.184,2830.305,77.32
"2016-02-19 18:15:00",108,12.1,12.08,12.46,-4.338,95,3.2,0.926,6.1,"2016-02-19 18:15:00",2.459,0.743,4.394,"2016-02-19 18:14:45",-4.413,2.048584,-1.657166,-3.270855,-3.269799,179.4,3.071069,962.4772,0.101,968.6743,948.8207,969.9366,0.074,0.079,0.138,2823.906,2803.602,2831.043,77.32
"2016-02-19 18:30:00",109,12.1,12.08,12.38,-4.231,94.5,4.838,1.626,9.09,"2016-02-19 18:25:00",3.437,1.183,6.74,"2016-02-19 18:24:45",-4.308,0.3214931,-0.4007526,-4.220497,-4.158282,185.5,3.069677,962.7219,0.247,968.9539,949.0879,970.1237,0.227,0.156,0.328,2824.494,2803.558,2830.245,77.34
"2016-02-19 18:45:00",110,12.1,12.08,12.29,-4.185,95,4.998,1.813,9.62,"2016-02-19 18:44:45",3.159,1.242,6.954,"2016-02-19 18:44:45",-4.274,0.05607437,-0.2418957,-3.892265,-3.829047,176.5,3.06356,962.8057,0.211,969.0234,949.1466,970.2471,0.193,0.201,0.236,2825.045,2803.836,2830.105,77.33
"2016-02-19 19:00:00",111,12.1,12.08,12.21,-4.219,95.4,4.632,1.545,7.914,"2016-02-19 18:49:30",2.855,1.248,6.047,"2016-02-19 18:58:15",-4.295,0.07850412,-0.2382853,-3.671935,-3.626095,174.9,3.061282,963.1133,0.265,969.467,949.4187,970.4542,0.317,0.186,0.275,2824.633,2803.961,2831.044,77.34
"2016-02-19 19:15:00",112,12.1,12.08,12.13,-4.214,95.8,4.935,2.181,10.47,"2016-02-19 19:14:15",3.656,1.822,9.14,"2016-02-19 19:14:30",-4.325,0.02990633,-0.1732984,-4.072634,-3.97337,177.8,3.060284,962.9722,0.427,969.426,949.301,970.1896,0.408,0.382,0.485,2824.796,2804.152,2831.264,77.36
"2016-02-19 19:30:00",113,12.1,12.08,12.06,-4.14,93.4,6.227,2.323,12.29,"2016-02-19 19:24:45",4.216,2.077,10.31,"2016-02-19 19:25:00",-4.208,0,-0.3790902,-8.564301,-8.127142,188.6,3.056551,963.2469,0.521,969.6514,949.5438,970.5457,0.557,0.376,0.603,2824.685,2803.992,2831.409,77.34
"2016-02-19 19:45:00",114,12.1,12.08,11.99,-3.986,92.4,8.56,1.999,12.5,"2016-02-19 19:31:00",6.053,2.211,10.85,"2016-02-19 19:43:15",-4.084,0.007476583,-0.4115837,-15.51003,-14.33751,196.4,3.060655,963.3118,0.75,969.2515,949.826,970.8577,0.564,0.709,0.931,2824.925,2804.56,2830.994,77.34
"2016-02-19 20:00:00",115,12.1,12.08,11.92,-4.072,94.9,7.184,2.27,12.02,"2016-02-19 19:59:15",4.469,1.773,9.19,"2016-02-19 19:45:15",-4.215,0,-0.2382853,-8.261563,-7.888108,228.9,3.059917,963.3664,0.24,969.5557,949.6626,970.8807,0.205,0.223,0.285,2824.495,2804.675,2832.548,77.33
"2016-02-19 20:15:00",116,12.1,12.08,11.86,-3.953,92.9,7.284,1.946,11.22,"2016-02-19 20:08:15",5.231,1.531,9.14,"2016-02-19 20:00:30",-4.024,0.1046722,-0.3899215,-5.470047,-5.200109,230.9,3.050535,963.2739,0.411,969.5411,949.4891,970.7914,0.43,0.354,0.444,2824.945,2802.896,2831.396,77.33
"2016-02-19 20:30:00",117,12.1,12.08,11.79,-3.859,92,8.85,1.961,13.83,"2016-02-19 20:23:30",6.885,2.257,11.43,"2016-02-19 20:23:45",-3.941,0.03738291,-0.263558,-7.12094,-6.571168,215.6,3.050504,963.6348,0.696,969.8256,949.9996,971.0792,0.669,0.59,0.811,2825.459,2805.406,2832.385,77.33
"2016-02-19 20:45:00",118,12.1,12.08,11.73,-3.941,93.1,7.553,2.55,12.87,"2016-02-19 20:44:45",5.374,2.516,11.43,"2016-02-19 20:44:45",-4.052,0.01495317,-0.1624673,-5.614004,-5.30384,225.3,3.05502,963.7178,0.637,969.9273,950.1732,971.0529,0.677,0.761,0.423,2824.982,2804.118,2831.917,77.36
"2016-02-19 21:00:00",119,12.1,12.08,11.67,-3.924,94.2,6.474,2.382,12.61,"2016-02-19 20:52:45",4.362,2.223,11.7,"2016-02-19 20:53:00",-4.056,0.08971898,-0.2455061,-4.130515,-3.97337,244.4,3.048714,963.9495,0.425,970.1428,950.2141,971.4915,0.423,0.336,0.501,2826.224,2805.726,2831.822,77.37
"2016-02-19 21:15:00",120,12.1,12.08,11.62,-4.054,95.3,7.117,2.044,11.54,"2016-02-19 21:13:15",4.614,1.979,9.51,"2016-02-19 21:13:15",-4.136,0.0411212,-0.1588569,-3.994103,-3.788457,244.8,3.073764,964.3484,0.444,970.5493,950.7282,971.7677,0.399,0.402,0.52,2826.684,2805.64,2831.853,77.37
"2016-02-19 21:30:00",121,12.1,12.08,11.55,-4.051,95,6.847,1.749,11.38,"2016-02-19 21:30:00",4.683,1.471,10.05,"2016-02-19 21:29:45",-4.139,0.05233608,-0.2202334,-4.602402,-4.392806,209.8,3.054762,964.4225,0.577,971.1122,950.7251,971.4301,0.369,0.294,0.881,2826.932,2804.465,2830.431,77.34
"2016-02-19 21:45:00",122,12.1,12.08,11.5,-3.933,93,6.88,2.062,12.82,"2016-02-19 21:43:15",4.89,1.989,10.74,"2016-02-19 21:41:30",-4.017,0.05233608,-0.2671684,-4.802041,-4.582229,226.8,3.055064,964.6091,0.7,970.8286,951.0623,971.9365,0.777,0.736,0.57,2826.168,2805.835,2833.143,77.38
"2016-02-19 22:00:00",123,12.1,12.08,11.44,-3.934,93.4,5.617,2.279,10.05,"2016-02-19 21:58:15",3.532,1.853,8.82,"2016-02-19 21:49:30",-4.033,0.02990633,-0.1588569,-4.878059,-4.717531,233.3,3.065385,964.7553,0.209,971.0209,951.0469,972.1981,0.151,0.173,0.28,2826.66,2805.919,2833.023,77.4
"2016-02-19 22:15:00",124,12.1,12.08,11.39,-4.096,95.9,3.864,1.42,7.86,"2016-02-19 22:14:00",2.663,1.034,5.034,"2016-02-19 22:04:45",-4.218,0,-0.05776614,-2.922637,-2.908994,228,3.061087,964.8508,0.155,971.2479,951.1475,972.1567,0.187,0.116,0.153,2827.091,2806.035,2832.885,77.42
"2016-02-19 22:30:00",125,12.1,12.08,11.34,-3.987,93.4,4.381,1.253,7.22,"2016-02-19 22:27:30",3.27,1.253,7.22,"2016-02-19 22:27:45",-4.065,0.1457934,-0.3718695,-5.004827,-4.961074,183.5,3.064901,964.9844,0.282,971.4031,951.27,972.2802,0.125,0.232,0.411,2827.007,2806.418,2833.584,77.43
"2016-02-19 22:45:00",126,12.1,12.08,11.3,-3.96,94.5,4.982,1.361,7.967,"2016-02-19 22:41:45",3.527,1.132,6.794,"2016-02-19 22:32:45",-4.07,0.03738291,-0.1732984,-4.218093,-4.162793,210,3.056436,965.1877,0.128,971.6041,951.4803,972.4788,0.14,0.077,0.153,2827.411,2806.574,2833.485,77.44
"2016-02-19 23:00:00",127,12.1,12.08,11.27,-4.047,94.3,4.301,1.223,6.794,"2016-02-19 22:57:30",3,0.983,5.407,"2016-02-19 22:48:30",-4.136,0.02242975,-0.1624672,-2.792192,-2.773692,204.1,3.05655,965.4958,0.129,971.8835,951.8029,972.8009,0.083,0.087,0.189,2827.86,2806.998,2834.021,77.44
"2016-02-19 23:15:00",128,12.1,12.08,11.23,-4.048,94.6,5.361,1.664,9.51,"2016-02-19 23:13:15",3.79,1.525,8.71,"2016-02-19 23:10:30",-4.143,0.003738291,-0.1552465,-3.419423,-3.35098,185.1,3.062667,965.8087,0.225,972.2422,952.1071,973.0766,0.226,0.242,0.204,2828.261,2807.694,2834.118,77.43
"2016-02-19 23:30:00",129,12.1,12.08,11.51,-4.022,94.4,6.184,1.595,9.89,"2016-02-19 23:29:15",4.343,1.589,9.25,"2016-02-19 23:29:15",-4.113,0.01869146,-0.1949607,-3.333208,-3.233719,209.5,3.054608,966.1216,0.383,972.3795,952.5024,973.4829,0.257,0.328,0.517,2828.386,2807.511,2834.204,77.45
"2016-02-19 23:45:00",130,12.1,12.08,11.95,-3.995,94.6,6.675,1.657,10.63,"2016-02-19 23:36:15",4.899,1.596,10.31,"2016-02-19 23:32:15",-4.086,0.04485949,-0.1335842,-3.045232,-2.931544,210.5,3.05435,966.1463,0.254,972.6221,952.3983,973.4186,0.263,0.223,0.272,2827.619,2807.264,2834.959,77.44
"2016-02-20 00:00:00",131,12.1,12.08,12.4,-3.992,95,4.561,1.647,8.45,"2016-02-19 23:46:45",3.244,1.375,7.06,"2016-02-19 23:54:00",-4.089,0,-0.1552465,-3.821315,-3.779437,186.6,3.069567,966.4284,0.178,972.8078,952.6871,973.7902,0.176,0.072,0.243,2829.006,2808.053,2834.911,77.48
"2016-02-20 00:15:00",132,12.1,12.08,12.85,-4.001,94.6,4.167,1.116,6.634,"2016-02-20 00:09:15",2.988,0.919,5.567,"2016-02-20 00:09:15",-4.093,0.04485949,-0.2057919,-3.35263,-3.34196,194.2,3.062092,966.6887,0.101,973.0828,952.9659,974.0173,0.091,0.088,0.121,2829.266,2808.465,2835.305,77.5
"2016-02-20 00:30:00",133,12.1,12.08,13.26,-4.004,91.9,6.165,1.992,10.31,"2016-02-20 00:25:15",4.343,1.6,7.754,"2016-02-20 00:24:15",-4.063,0.05233608,-0.2130126,-3.7979,-3.657665,190.5,3.060368,966.9391,0.22,973.3974,953.2462,974.1737,0.228,0.183,0.245,2829.802,2808.591,2835.288,77.52
"2016-02-20 00:45:00",134,12.1,12.08,13.55,-3.876,93.3,7.107,1.906,11.49,"2016-02-20 00:32:15",4.88,1.68,9.73,"2016-02-20 00:32:15",-3.966,0.04859779,-0.169688,-4.787899,-4.582229,198.7,3.057837,966.9052,0.419,973.3392,953.1746,974.2017,0.419,0.291,0.517,2829.541,2808.78,2835.9,77.55
"2016-02-20 01:00:00",135,12.1,12.09,13.42,-4.04,92.6,7.072,1.784,11.75,"2016-02-20 00:57:00",4.883,1.638,9.35,"2016-02-20 00:57:15",-4.12,0.007476583,-0.1660776,-3.983457,-3.811007,208.5,3.050951,967.1121,0.411,973.4633,953.5306,974.3423,0.358,0.375,0.489,2829.979,2809.373,2835.33,77.55
"2016-02-20 01:15:00",136,12.1,12.08,13.27,-4.103,95.1,6.159,1.928,10.05,"2016-02-20 01:01:00",3.883,1.974,7.647,"2016-02-20 01:10:15",-4.23,0,-0.06137652,-3.498568,-3.391571,194.4,3.059726,967.4305,0.279,973.8322,953.7645,974.6948,0.289,0.293,0.254,2830.069,2809.085,2835.976,77.57
"2016-02-20 01:30:00",137,12.1,12.09,13.14,-4.136,95,6.282,1.84,9.41,"2016-02-20 01:28:00",4.148,1.781,9.03,"2016-02-20 01:27:45",-4.227,0.007476583,-0.1913503,-2.455799,-2.385826,196.3,3.056112,967.7117,0.459,973.9707,953.963,975.2014,0.497,0.36,0.505,2830.022,2809.436,2836.793,77.57
"2016-02-20 01:45:00",138,12.1,12.09,13,-4.12,94.6,5.875,1.619,9.35,"2016-02-20 01:35:00",4.205,1.757,8.34,"2016-02-20 01:32:15",-4.207,0.01495317,-0.1805192,-2.254876,-2.196403,204.7,3.057315,968.1611,0.29,974.644,954.4758,975.3636,0.308,0.241,0.314,2830.916,2810.295,2837.137,77.57
"2016-02-20 02:00:00",139,12.1,12.09,12.86,-4.187,93.9,6.659,2.101,11.38,"2016-02-20 01:54:15",4.861,1.9,9.83,"2016-02-20 01:46:45",-4.29,0.007476583,-0.1155323,-3.699437,-3.571974,195.9,3.060306,968.6072,0.153,974.9949,954.9331,975.8935,0.174,0.113,0.165,2831.319,2810.926,2837.744,77.59
"2016-02-20 02:15:00",140,12.1,12.09,12.71,-4.25,91.8,7.031,2.028,12.18,"2016-02-20 02:03:15",5.007,1.853,11.65,"2016-02-20 02:03:15",-4.34,0.003738291,-0.1444153,-5.496484,-5.267759,211.8,3.050784,968.7271,0.286,975.0377,955.0438,976.0995,0.298,0.319,0.235,2831.897,2810.92,2837.599,77.59
"2016-02-20 02:30:00",141,12.1,12.08,12.6,-4.356,90.8,7.517,2.221,13.67,"2016-02-20 02:29:45",5.427,1.99,12.66,"2016-02-20 02:30:00",-4.448,0,-0.1371946,-4.465125,-4.221423,209.1,3.055225,968.9299,0.667,975.217,955.4956,976.077,0.67,0.624,0.705,2830.226,2811.795,2839.971,77.57
"2016-02-20 02:45:00",142,12.1,12.08,12.48,-4.39,90.2,8.57,1.777,11.97,"2016-02-20 02:43:30",6.211,1.617,10.21,"2016-02-20 02:42:45",-4.487,0.003738291,-0.1769088,-4.747451,-4.406336,211.6,3.047347,968.9988,0.77,975.3964,955.3904,976.2095,0.82,0.759,0.727,2832.975,2811.733,2837.696,77.63
"2016-02-20 03:00:00",143,12.1,12.09,12.37,-4.568,91,9.47,2.324,15.75,"2016-02-20 02:50:45",6.887,2.063,13.51,"2016-02-20 02:50:45",-4.67,0,-0.1047011,-4.291418,-3.919249,213.4,3.04594,969.1984,0.745,975.3,955.6874,976.6079,0.606,0.947,0.632,2831.165,2810.948,2838.932,77.63
"2016-02-20 03:15:00",144,12.1,12.08,12.27,-4.679,91.2,9.94,1.858,14.15,"2016-02-20 03:02:30",6.745,1.67,10.74,"2016-02-20 03:07:30",-4.777,0,-0.1191427,-5.293918,-4.780672,219.7,3.046071,969.4307,0.558,975.9116,955.8413,976.5394,0.581,0.498,0.589,2832.974,2812.681,2837.999,77.63
"2016-02-20 03:30:00",145,12.1,12.08,12.17,-4.79,91.2,10.05,2.304,14.85,"2016-02-20 03:18:45",7.291,2.137,13.67,"2016-02-20 03:18:45",-4.886,0,-0.1371946,-5.599612,-5.037745,215.8,3.052144,969.5645,0.719,976.0335,955.9189,976.741,0.918,0.643,0.542,2833.619,2812.686,2838.166,77.63
"2016-02-20 03:45:00",146,12.1,12.08,12.08,-4.898,91.1,9.93,2.361,13.99,"2016-02-20 03:39:00",7.12,2.117,12.5,"2016-02-20 03:39:00",-4.994,0,-0.1588569,-4.418975,-3.98239,211.7,3.045936,969.4404,0.908,976.0298,955.9382,976.3532,0.86,0.845,1.01,2830.162,2813.069,2840.118,77.64
"2016-02-20 04:00:00",147,12.1,12.08,11.99,-5.018,93,9.72,2.419,14.74,"2016-02-20 03:45:15",6.774,2.115,12.87,"2016-02-20 03:52:30",-5.125,0,-0.1119219,-4.883313,-4.428886,215.7,3.053758,969.4415,0.729,976.0159,955.7267,976.5817,0.701,0.503,0.922,2831.952,2810.879,2839.632,77.65
"2016-02-20 04:15:00",148,12.1,12.08,11.91,-5.187,92.4,10.34,2.458,14.79,"2016-02-20 04:10:30",7.261,2.199,12.93,"2016-02-20 04:14:30",-5.292,0,-0.1119219,-6.482346,-5.795437,227.7,3.04477,969.8537,1.05,975.5956,956.3632,977.6023,1.116,1.223,0.754,2829.4,2812.002,2839.224,77.65
"2016-02-20 04:30:00",149,12.1,12.08,11.83,-5.243,92,10.47,2.423,15.06,"2016-02-20 04:19:15",7.323,2.185,12.98,"2016-02-20 04:17:00",-5.339,0,-0.1913503,-8.635243,-7.730256,220.8,3.050579,969.952,0.735,976.5158,956.502,976.838,0.699,0.707,0.795,2833.09,2811.567,2838.103,77.68
"2016-02-20 04:45:00",150,12.1,12.08,11.76,-5.389,93.5,10.3,2.432,14.95,"2016-02-20 04:32:30",7.008,2.28,13.14,"2016-02-20 04:32:45",-5.499,0,-0.1083115,-6.58617,-5.872108,223.3,3.051401,970.0423,0.862,976.1229,956.6608,977.3433,0.697,0.919,0.949,2833.976,2814.293,2839.548,77.68
"2016-02-20 05:00:00",151,12.1,12.08,11.69,-5.486,94,9.98,2.682,15.81,"2016-02-20 04:58:45",5.952,2.432,15.01,"2016-02-20 04:54:45",-5.589,0.01869146,-0.1516361,-4.950561,-4.442417,238.8,3.057361,969.9704,0.69,976.2623,956.3606,977.2881,0.698,0.856,0.458,2832.6,2811.64,2838.549,77.67
